id,kota,jamCuaca,kodeCuaca,cuaca,humidity,tempC,tempF
Aceh Utara_2023-11-29T18:00:00,Aceh Utara,2023-11-29 18:00:00,3,Berawan,95,23,73
Aceh Barat_2023-11-29T00:00:00,Aceh Barat,2023-11-29 00:00:00,60,Hujan Ringan,85,25,77
Aceh Barat_2023-11-29T06:00:00,Aceh Barat,2023-11-29 06:00:00,95,Hujan Petir,65,30,86
Aceh Barat_2023-11-29T12:00:00,Aceh Barat,2023-11-29 12:00:00,1,Cerah Berawan,85,26,79
Aceh Barat_2023-11-29T18:00:00,Aceh Barat,2023-11-29 18:00:00,1,Cerah Berawan,95,23,73
Sabang_2023-11-29T00:00:00,Sabang,2023-11-29 00:00:00,60,Hujan Ringan,85,25,77
Sabang_2023-11-29T06:00:00,Sabang,2023-11-29 06:00:00,60,Hujan Ringan,65,31,88
Sabang_2023-11-29T12:00:00,Sabang,2023-11-29 12:00:00,60,Hujan Ringan,85,26,79
Sabang_2023-11-29T18:00:00,Sabang,2023-11-29 18:00:00,3,Berawan,95,23,73
Pidie_2023-11-29T00:00:00,Pidie,2023-11-29 00:00:00,1,Cerah Berawan,85,25,77
Pidie_2023-11-29T06:00:00,Pidie,2023-11-29 06:00:00,60,Hujan Ringan,65,31,88
Pidie_2023-11-29T12:00:00,Pidie,2023-11-29 12:00:00,60,Hujan Ringan,85,26,79
Pidie_2023-11-29T18:00:00,Pidie,2023-11-29 18:00:00,1,Cerah Berawan,95,23,73
Bener Meriah_2023-11-29T00:00:00,Bener Meriah,2023-11-29 00:00:00,60,Hujan Ringan,95,20,68
Bener Meriah_2023-11-29T06:00:00,Bener Meriah,2023-11-29 06:00:00,95,Hujan Petir,75,26,79
Bener Meriah_2023-11-29T12:00:00,Bener Meriah,2023-11-29 12:00:00,95,Hujan Petir,90,21,70
Bener Meriah_2023-11-29T18:00:00,Bener Meriah,2023-11-29 18:00:00,3,Berawan,100,18,64
Simeulue_2023-11-29T00:00:00,Simeulue,2023-11-29 00:00:00,3,Berawan,85,25,77
Simeulue_2023-11-29T06:00:00,Simeulue,2023-11-29 06:00:00,95,Hujan Petir,65,31,88
Simeulue_2023-11-29T12:00:00,Simeulue,2023-11-29 12:00:00,60,Hujan Ringan,85,26,79
Simeulue_2023-11-29T18:00:00,Simeulue,2023-11-29 18:00:00,3,Berawan,95,23,73
Aceh Singkil_2023-11-29T00:00:00,Aceh Singkil,2023-11-29 00:00:00,3,Berawan,85,25,77
Aceh Singkil_2023-11-29T06:00:00,Aceh Singkil,2023-11-29 06:00:00,3,Berawan,65,31,88
Aceh Singkil_2023-11-29T12:00:00,Aceh Singkil,2023-11-29 12:00:00,3,Berawan,85,26,79
Aceh Singkil_2023-11-29T18:00:00,Aceh Singkil,2023-11-29 18:00:00,3,Berawan,95,23,73
Nagan Raya_2023-11-29T00:00:00,Nagan Raya,2023-11-29 00:00:00,3,Berawan,85,25,77
Nagan Raya_2023-11-29T06:00:00,Nagan Raya,2023-11-29 06:00:00,95,Hujan Petir,65,30,86
Nagan Raya_2023-11-29T12:00:00,Nagan Raya,2023-11-29 12:00:00,60,Hujan Ringan,85,26,79
Nagan Raya_2023-11-29T18:00:00,Nagan Raya,2023-11-29 18:00:00,3,Berawan,95,23,73
Aceh Tengah_2023-11-29T00:00:00,Aceh Tengah,2023-11-29 00:00:00,60,Hujan Ringan,95,20,68
Aceh Tengah_2023-11-29T06:00:00,Aceh Tengah,2023-11-29 06:00:00,95,Hujan Petir,75,26,79
Aceh Tengah_2023-11-29T12:00:00,Aceh Tengah,2023-11-29 12:00:00,95,Hujan Petir,90,21,70
Aceh Tengah_2023-11-29T18:00:00,Aceh Tengah,2023-11-29 18:00:00,60,Hujan Ringan,100,18,64
Aceh Selatan_2023-11-29T00:00:00,Aceh Selatan,2023-11-29 00:00:00,3,Berawan,85,25,77
Aceh Selatan_2023-11-29T06:00:00,Aceh Selatan,2023-11-29 06:00:00,60,Hujan Ringan,65,31,88
Aceh Selatan_2023-11-29T12:00:00,Aceh Selatan,2023-11-29 12:00:00,3,Berawan,85,26,79
Aceh Selatan_2023-11-29T18:00:00,Aceh Selatan,2023-11-29 18:00:00,3,Berawan,95,23,73
Pidie Jaya_2023-11-29T00:00:00,Pidie Jaya,2023-11-29 00:00:00,1,Cerah Berawan,85,25,77
Pidie Jaya_2023-11-29T06:00:00,Pidie Jaya,2023-11-29 06:00:00,60,Hujan Ringan,65,31,88
Pidie Jaya_2023-11-29T12:00:00,Pidie Jaya,2023-11-29 12:00:00,60,Hujan Ringan,85,26,79
Pidie Jaya_2023-11-29T18:00:00,Pidie Jaya,2023-11-29 18:00:00,1,Cerah Berawan,95,23,73
Subulussalam_2023-11-29T00:00:00,Subulussalam,2023-11-29 00:00:00,1,Cerah Berawan,85,25,77
Subulussalam_2023-11-29T06:00:00,Subulussalam,2023-11-29 06:00:00,60,Hujan Ringan,65,31,88
Subulussalam_2023-11-29T12:00:00,Subulussalam,2023-11-29 12:00:00,1,Cerah Berawan,85,26,79
Subulussalam_2023-11-29T18:00:00,Subulussalam,2023-11-29 18:00:00,3,Berawan,95,23,73
Karangasem_2023-11-29T00:00:00,Karangasem,2023-11-29 00:00:00,3,Berawan,75,28,82
Karangasem_2023-11-29T06:00:00,Karangasem,2023-11-29 06:00:00,60,Hujan Ringan,60,32,90
Karangasem_2023-11-29T12:00:00,Karangasem,2023-11-29 12:00:00,3,Berawan,75,28,82
Karangasem_2023-11-29T18:00:00,Karangasem,2023-11-29 18:00:00,3,Berawan,85,26,79
Bangli_2023-11-29T00:00:00,Bangli,2023-11-29 00:00:00,3,Berawan,80,27,81
Bangli_2023-11-29T06:00:00,Bangli,2023-11-29 06:00:00,60,Hujan Ringan,65,31,88
Bangli_2023-11-29T12:00:00,Bangli,2023-11-29 12:00:00,3,Berawan,80,27,81
Bangli_2023-11-29T18:00:00,Bangli,2023-11-29 18:00:00,3,Berawan,90,25,77
Denpasar_2023-11-29T00:00:00,Denpasar,2023-11-29 00:00:00,3,Berawan,75,28,82
Denpasar_2023-11-29T06:00:00,Denpasar,2023-11-29 06:00:00,3,Berawan,60,33,91
Denpasar_2023-11-29T12:00:00,Denpasar,2023-11-29 12:00:00,3,Berawan,75,28,82
Denpasar_2023-11-29T18:00:00,Denpasar,2023-11-29 18:00:00,3,Berawan,85,26,79
Gianyar_2023-11-29T00:00:00,Gianyar,2023-11-29 00:00:00,3,Berawan,75,28,82
Gianyar_2023-11-29T06:00:00,Gianyar,2023-11-29 06:00:00,60,Hujan Ringan,60,32,90
Gianyar_2023-11-29T12:00:00,Gianyar,2023-11-29 12:00:00,3,Berawan,75,28,82
Gianyar_2023-11-29T18:00:00,Gianyar,2023-11-29 18:00:00,3,Berawan,85,26,79
Badung_2023-11-29T00:00:00,Badung,2023-11-29 00:00:00,3,Berawan,75,27,81
Badung_2023-11-29T06:00:00,Badung,2023-11-29 06:00:00,3,Berawan,60,31,88
Badung_2023-11-29T12:00:00,Badung,2023-11-29 12:00:00,3,Berawan,75,27,81
Badung_2023-11-29T18:00:00,Badung,2023-11-29 18:00:00,3,Berawan,85,25,77
Jembrana_2023-11-29T00:00:00,Jembrana,2023-11-29 00:00:00,3,Berawan,80,27,81
Jembrana_2023-11-29T06:00:00,Jembrana,2023-11-29 06:00:00,60,Hujan Ringan,65,32,90
Jembrana_2023-11-29T12:00:00,Jembrana,2023-11-29 12:00:00,3,Berawan,80,28,82
Jembrana_2023-11-29T18:00:00,Jembrana,2023-11-29 18:00:00,3,Berawan,85,26,79
Klungkung_2023-11-29T00:00:00,Klungkung,2023-11-29 00:00:00,3,Berawan,75,28,82
Klungkung_2023-11-29T06:00:00,Klungkung,2023-11-29 06:00:00,60,Hujan Ringan,60,32,90
Klungkung_2023-11-29T12:00:00,Klungkung,2023-11-29 12:00:00,3,Berawan,75,28,82
Klungkung_2023-11-29T18:00:00,Klungkung,2023-11-29 18:00:00,3,Berawan,85,26,79
Buleleng_2023-11-29T00:00:00,Buleleng,2023-11-29 00:00:00,3,Berawan,75,28,82
Buleleng_2023-11-29T06:00:00,Buleleng,2023-11-29 06:00:00,3,Berawan,60,32,90
Buleleng_2023-11-29T12:00:00,Buleleng,2023-11-29 12:00:00,60,Hujan Ringan,75,28,82
Buleleng_2023-11-29T18:00:00,Buleleng,2023-11-29 18:00:00,3,Berawan,85,26,79
Tabanan_2023-11-29T00:00:00,Tabanan,2023-11-29 00:00:00,3,Berawan,75,27,81
Tabanan_2023-11-29T06:00:00,Tabanan,2023-11-29 06:00:00,3,Berawan,60,31,88
Tabanan_2023-11-29T12:00:00,Tabanan,2023-11-29 12:00:00,3,Berawan,75,27,81
Tabanan_2023-11-29T18:00:00,Tabanan,2023-11-29 18:00:00,3,Berawan,85,25,77
Bangka Tengah_2023-11-29T00:00:00,Bangka Tengah,2023-11-29 00:00:00,3,Berawan,100,25,77
Bangka Tengah_2023-11-29T06:00:00,Bangka Tengah,2023-11-29 06:00:00,95,Hujan Petir,70,30,86
Bangka Tengah_2023-11-29T12:00:00,Bangka Tengah,2023-11-29 12:00:00,60,Hujan Ringan,95,25,77
Bangka Tengah_2023-11-29T18:00:00,Bangka Tengah,2023-11-29 18:00:00,1,Cerah Berawan,95,24,75
Belitung Timur_2023-11-29T00:00:00,Belitung Timur,2023-11-29 00:00:00,3,Berawan,95,25,77
Belitung Timur_2023-11-29T06:00:00,Belitung Timur,2023-11-29 06:00:00,95,Hujan Petir,75,29,84
Belitung Timur_2023-11-29T12:00:00,Belitung Timur,2023-11-29 12:00:00,60,Hujan Ringan,90,26,79
Belitung Timur_2023-11-29T18:00:00,Belitung Timur,2023-11-29 18:00:00,1,Cerah Berawan,90,25,77
Bangka Barat_2023-11-29T00:00:00,Bangka Barat,2023-11-29 00:00:00,4,Berawan Tebal,90,26,79
Bangka Barat_2023-11-29T06:00:00,Bangka Barat,2023-11-29 06:00:00,1,Cerah Berawan,70,30,86
Bangka Barat_2023-11-29T12:00:00,Bangka Barat,2023-11-29 12:00:00,60,Hujan Ringan,90,26,79
Bangka Barat_2023-11-29T18:00:00,Bangka Barat,2023-11-29 18:00:00,3,Berawan,90,25,77
Pangkalpinang_2023-11-29T00:00:00,Pangkalpinang,2023-11-29 00:00:00,3,Berawan,95,24,75
Pangkalpinang_2023-11-29T06:00:00,Pangkalpinang,2023-11-29 06:00:00,95,Hujan Petir,70,31,88
Pangkalpinang_2023-11-29T12:00:00,Pangkalpinang,2023-11-29 12:00:00,60,Hujan Ringan,95,25,77
Pangkalpinang_2023-11-29T18:00:00,Pangkalpinang,2023-11-29 18:00:00,1,Cerah Berawan,90,24,75
Bangka_2023-11-29T00:00:00,Bangka,2023-11-29 00:00:00,4,Berawan Tebal,100,24,75
Bangka_2023-11-29T06:00:00,Bangka,2023-11-29 06:00:00,95,Hujan Petir,75,31,88
Bangka_2023-11-29T12:00:00,Bangka,2023-11-29 12:00:00,60,Hujan Ringan,95,24,75
Bangka_2023-11-29T18:00:00,Bangka,2023-11-29 18:00:00,60,Hujan Ringan,90,23,73
Belitung_2023-11-29T00:00:00,Belitung,2023-11-29 00:00:00,1,Cerah Berawan,90,27,81
Belitung_2023-11-29T06:00:00,Belitung,2023-11-29 06:00:00,95,Hujan Petir,75,30,86
Belitung_2023-11-29T12:00:00,Belitung,2023-11-29 12:00:00,1,Cerah Berawan,90,26,79
Belitung_2023-11-29T18:00:00,Belitung,2023-11-29 18:00:00,1,Cerah Berawan,90,25,77
Bangka Selatan_2023-11-29T00:00:00,Bangka Selatan,2023-11-29 00:00:00,3,Berawan,100,24,75
Bangka Selatan_2023-11-29T06:00:00,Bangka Selatan,2023-11-29 06:00:00,95,Hujan Petir,75,29,84
Bangka Selatan_2023-11-29T12:00:00,Bangka Selatan,2023-11-29 12:00:00,3,Berawan,90,25,77
Bangka Selatan_2023-11-29T18:00:00,Bangka Selatan,2023-11-29 18:00:00,60,Hujan Ringan,95,23,73
Bangka Barat_2023-11-29T00:00:00,Bangka Barat,2023-11-29 00:00:00,3,Berawan,95,25,77
Bangka Barat_2023-11-29T06:00:00,Bangka Barat,2023-11-29 06:00:00,95,Hujan Petir,70,31,88
Bangka Barat_2023-11-29T12:00:00,Bangka Barat,2023-11-29 12:00:00,60,Hujan Ringan,95,25,77
Bangka Barat_2023-11-29T18:00:00,Bangka Barat,2023-11-29 18:00:00,1,Cerah Berawan,95,24,75
Bangka Tengah_2023-11-29T00:00:00,Bangka Tengah,2023-11-29 00:00:00,60,Hujan Ringan,90,26,79
Bangka Tengah_2023-11-29T06:00:00,Bangka Tengah,2023-11-29 06:00:00,1,Cerah Berawan,75,30,86
Bangka Tengah_2023-11-29T12:00:00,Bangka Tengah,2023-11-29 12:00:00,60,Hujan Ringan,90,25,77
Bangka Tengah_2023-11-29T18:00:00,Bangka Tengah,2023-11-29 18:00:00,60,Hujan Ringan,90,24,75
Belitung_2023-11-29T00:00:00,Belitung,2023-11-29 00:00:00,3,Berawan,85,27,81
Belitung_2023-11-29T06:00:00,Belitung,2023-11-29 06:00:00,95,Hujan Petir,75,29,84
Belitung_2023-11-29T12:00:00,Belitung,2023-11-29 12:00:00,60,Hujan Ringan,85,26,79
Belitung_2023-11-29T18:00:00,Belitung,2023-11-29 18:00:00,60,Hujan Ringan,85,25,77
Cilegon_2023-11-29T00:00:00,Cilegon,2023-11-29 00:00:00,3,Berawan,75,27,81
Cilegon_2023-11-29T06:00:00,Cilegon,2023-11-29 06:00:00,60,Hujan Ringan,65,32,90
Cilegon_2023-11-29T12:00:00,Cilegon,2023-11-29 12:00:00,3,Berawan,80,25,77
Cilegon_2023-11-29T18:00:00,Cilegon,2023-11-29 18:00:00,60,Hujan Ringan,95,23,73
Pandeglang_2023-11-29T00:00:00,Pandeglang,2023-11-29 00:00:00,3,Berawan,80,26,79
Pandeglang_2023-11-29T06:00:00,Pandeglang,2023-11-29 06:00:00,60,Hujan Ringan,70,32,90
Pandeglang_2023-11-29T12:00:00,Pandeglang,2023-11-29 12:00:00,3,Berawan,85,25,77
Pandeglang_2023-11-29T18:00:00,Pandeglang,2023-11-29 18:00:00,3,Berawan,95,23,73
Lebak_2023-11-29T00:00:00,Lebak,2023-11-29 00:00:00,3,Berawan,75,27,81
Lebak_2023-11-29T06:00:00,Lebak,2023-11-29 06:00:00,61,Hujan Sedang,70,32,90
Lebak_2023-11-29T12:00:00,Lebak,2023-11-29 12:00:00,3,Berawan,85,25,77
Lebak_2023-11-29T18:00:00,Lebak,2023-11-29 18:00:00,3,Berawan,95,23,73
Serang_2023-11-29T00:00:00,Serang,2023-11-29 00:00:00,3,Berawan,75,27,81
Serang_2023-11-29T06:00:00,Serang,2023-11-29 06:00:00,60,Hujan Ringan,65,32,90
Serang_2023-11-29T12:00:00,Serang,2023-11-29 12:00:00,60,Hujan Ringan,85,25,77
Serang_2023-11-29T18:00:00,Serang,2023-11-29 18:00:00,60,Hujan Ringan,95,23,73
Tangerang_2023-11-29T00:00:00,Tangerang,2023-11-29 00:00:00,3,Berawan,75,27,81
Tangerang_2023-11-29T06:00:00,Tangerang,2023-11-29 06:00:00,61,Hujan Sedang,70,32,90
Tangerang_2023-11-29T12:00:00,Tangerang,2023-11-29 12:00:00,60,Hujan Ringan,85,25,77
Tangerang_2023-11-29T18:00:00,Tangerang,2023-11-29 18:00:00,3,Berawan,95,23,73
Serang_2023-11-29T00:00:00,Serang,2023-11-29 00:00:00,3,Berawan,75,27,81
Serang_2023-11-29T06:00:00,Serang,2023-11-29 06:00:00,60,Hujan Ringan,65,32,90
Serang_2023-11-29T12:00:00,Serang,2023-11-29 12:00:00,60,Hujan Ringan,85,25,77
Serang_2023-11-29T18:00:00,Serang,2023-11-29 18:00:00,60,Hujan Ringan,95,23,73
Cilegon_2023-11-29T00:00:00,Cilegon,2023-11-29 00:00:00,60,Hujan Ringan,75,27,81
Cilegon_2023-11-29T06:00:00,Cilegon,2023-11-29 06:00:00,3,Berawan,65,32,90
Cilegon_2023-11-29T12:00:00,Cilegon,2023-11-29 12:00:00,3,Berawan,80,25,77
Cilegon_2023-11-29T18:00:00,Cilegon,2023-11-29 18:00:00,60,Hujan Ringan,95,23,73
Pandeglang_2023-11-29T00:00:00,Pandeglang,2023-11-29 00:00:00,3,Berawan,80,26,79
Pandeglang_2023-11-29T06:00:00,Pandeglang,2023-11-29 06:00:00,60,Hujan Ringan,70,32,90
Pandeglang_2023-11-29T12:00:00,Pandeglang,2023-11-29 12:00:00,3,Berawan,85,25,77
Pandeglang_2023-11-29T18:00:00,Pandeglang,2023-11-29 18:00:00,60,Hujan Ringan,95,23,73
Lebak_2023-11-29T00:00:00,Lebak,2023-11-29 00:00:00,3,Berawan,80,26,79
Lebak_2023-11-29T06:00:00,Lebak,2023-11-29 06:00:00,60,Hujan Ringan,65,32,90
Lebak_2023-11-29T12:00:00,Lebak,2023-11-29 12:00:00,3,Berawan,80,25,77
Lebak_2023-11-29T18:00:00,Lebak,2023-11-29 18:00:00,3,Berawan,95,23,73
Lebak_2023-11-29T00:00:00,Lebak,2023-11-29 00:00:00,3,Berawan,75,27,81
Lebak_2023-11-29T06:00:00,Lebak,2023-11-29 06:00:00,3,Berawan,65,33,91
Lebak_2023-11-29T12:00:00,Lebak,2023-11-29 12:00:00,3,Berawan,80,26,79
Lebak_2023-11-29T18:00:00,Lebak,2023-11-29 18:00:00,3,Berawan,95,23,73
Lebak_2023-11-29T00:00:00,Lebak,2023-11-29 00:00:00,3,Berawan,80,26,79
Lebak_2023-11-29T06:00:00,Lebak,2023-11-29 06:00:00,60,Hujan Ringan,70,32,90
Lebak_2023-11-29T12:00:00,Lebak,2023-11-29 12:00:00,3,Berawan,85,25,77
Lebak_2023-11-29T18:00:00,Lebak,2023-11-29 18:00:00,3,Berawan,95,23,73
Serang_2023-11-29T00:00:00,Serang,2023-11-29 00:00:00,60,Hujan Ringan,75,27,81
Serang_2023-11-29T06:00:00,Serang,2023-11-29 06:00:00,3,Berawan,65,32,90
Serang_2023-11-29T12:00:00,Serang,2023-11-29 12:00:00,3,Berawan,80,25,77
Serang_2023-11-29T18:00:00,Serang,2023-11-29 18:00:00,60,Hujan Ringan,95,23,73
Pandeglang_2023-11-29T00:00:00,Pandeglang,2023-11-29 00:00:00,3,Berawan,80,26,79
Pandeglang_2023-11-29T06:00:00,Pandeglang,2023-11-29 06:00:00,60,Hujan Ringan,70,32,90
Pandeglang_2023-11-29T12:00:00,Pandeglang,2023-11-29 12:00:00,3,Berawan,85,25,77
Pandeglang_2023-11-29T18:00:00,Pandeglang,2023-11-29 18:00:00,60,Hujan Ringan,95,23,73
Lebak_2023-11-29T00:00:00,Lebak,2023-11-29 00:00:00,3,Berawan,75,27,81
Lebak_2023-11-29T06:00:00,Lebak,2023-11-29 06:00:00,3,Berawan,65,33,91
Lebak_2023-11-29T12:00:00,Lebak,2023-11-29 12:00:00,3,Berawan,80,26,79
Lebak_2023-11-29T18:00:00,Lebak,2023-11-29 18:00:00,3,Berawan,95,23,73
Tangerang_2023-11-29T00:00:00,Tangerang,2023-11-29 00:00:00,3,Berawan,75,27,81
Tangerang_2023-11-29T06:00:00,Tangerang,2023-11-29 06:00:00,60,Hujan Ringan,65,32,90
Tangerang_2023-11-29T12:00:00,Tangerang,2023-11-29 12:00:00,60,Hujan Ringan,85,25,77
Tangerang_2023-11-29T18:00:00,Tangerang,2023-11-29 18:00:00,60,Hujan Ringan,95,23,73
Tangerang Selatan_2023-11-29T00:00:00,Tangerang Selatan,2023-11-29 00:00:00,3,Berawan,75,27,81
Tangerang Selatan_2023-11-29T06:00:00,Tangerang Selatan,2023-11-29 06:00:00,61,Hujan Sedang,70,32,90
Tangerang Selatan_2023-11-29T12:00:00,Tangerang Selatan,2023-11-29 12:00:00,60,Hujan Ringan,85,25,77
Tangerang Selatan_2023-11-29T18:00:00,Tangerang Selatan,2023-11-29 18:00:00,3,Berawan,95,23,73
Lebak_2023-11-29T00:00:00,Lebak,2023-11-29 00:00:00,3,Berawan,75,27,81
Lebak_2023-11-29T06:00:00,Lebak,2023-11-29 06:00:00,3,Berawan,65,32,90
Lebak_2023-11-29T12:00:00,Lebak,2023-11-29 12:00:00,3,Berawan,80,25,77
Lebak_2023-11-29T18:00:00,Lebak,2023-11-29 18:00:00,3,Berawan,95,23,73
Serang_2023-11-29T00:00:00,Serang,2023-11-29 00:00:00,3,Berawan,75,27,81
Serang_2023-11-29T06:00:00,Serang,2023-11-29 06:00:00,60,Hujan Ringan,65,32,90
Serang_2023-11-29T12:00:00,Serang,2023-11-29 12:00:00,3,Berawan,80,25,77
Serang_2023-11-29T18:00:00,Serang,2023-11-29 18:00:00,60,Hujan Ringan,95,23,73
Bengkulu Utara_2023-11-29T00:00:00,Bengkulu Utara,2023-11-29 00:00:00,3,Berawan,90,23,73
Bengkulu Utara_2023-11-29T06:00:00,Bengkulu Utara,2023-11-29 06:00:00,60,Hujan Ringan,65,31,88
Bengkulu Utara_2023-11-29T12:00:00,Bengkulu Utara,2023-11-29 12:00:00,1,Cerah Berawan,95,23,73
Bengkulu Utara_2023-11-29T18:00:00,Bengkulu Utara,2023-11-29 18:00:00,3,Berawan,95,22,72
Bengkulu_2023-11-29T00:00:00,Bengkulu,2023-11-29 00:00:00,3,Berawan,95,24,75
Bengkulu_2023-11-29T06:00:00,Bengkulu,2023-11-29 06:00:00,1,Cerah Berawan,65,31,88
Bengkulu_2023-11-29T12:00:00,Bengkulu,2023-11-29 12:00:00,1,Cerah Berawan,90,26,79
Bengkulu_2023-11-29T18:00:00,Bengkulu,2023-11-29 18:00:00,3,Berawan,100,24,75
Kaur_2023-11-29T00:00:00,Kaur,2023-11-29 00:00:00,3,Berawan,100,24,75
Kaur_2023-11-29T06:00:00,Kaur,2023-11-29 06:00:00,60,Hujan Ringan,65,31,88
Kaur_2023-11-29T12:00:00,Kaur,2023-11-29 12:00:00,1,Cerah Berawan,95,24,75
Kaur_2023-11-29T18:00:00,Kaur,2023-11-29 18:00:00,60,Hujan Ringan,100,23,73
Rejang Lebong_2023-11-29T00:00:00,Rejang Lebong,2023-11-29 00:00:00,3,Berawan,100,19,66
